tower_id,date,rain_intensity,wind_speed,temperature,frequency,voltage,overload_current_pct,freq_anomaly,volt_anomaly,anomaly_chances,days_since_maintenance,faulty,region,region_risk_score,tower_age_years,corrosion_level,last_maintenance,x,y,distance_from_substation
T13,2024-06-12,75,115,-1,49.578487805639334,214.7741652035773,145,0,0,0,-106,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-13,34,45,36,50.348075734849914,200.66641884976863,111,0,1,1,-105,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-14,21,3,43,49.56462766842144,223.41187313337247,136,0,0,0,-104,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-15,39,47,37,50.003890810263684,236.39720632638875,139,0,1,1,-103,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-16,76,14,21,49.913776143474536,219.0043345972734,79,0,0,0,-102,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-17,55,67,25,50.74802734261743,208.82850343777676,102,1,1,2,-101,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-18,22,27,10,50.0252304882064,211.6350741692633,86,0,0,0,-100,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-19,61,35,30,50.43076203435731,238.93043532121968,93,0,1,1,-99,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-20,43,116,-2,49.75170493036396,232.8217859098395,104,0,1,1,-98,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-21,68,9,4,50.41934268700905,239.34846332836608,100,0,1,1,-97,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-22,64,91,43,49.56365000659095,207.37205587800395,134,0,1,1,-96,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-23,18,99,44,49.02102644908331,230.47559577509935,146,1,1,2,-95,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-24,42,48,30,49.95396678523531,215.56834474493755,55,0,0,0,-94,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-25,91,79,40,50.0179180808441,218.11299221137307,103,0,0,0,-93,0,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-26,4,119,15,50.15965915209545,211.30201070074554,142,0,0,0,-92,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-27,41,20,29,49.16514431607055,206.18083319962076,104,1,1,2,-91,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-28,43,108,28,49.606439567688504,238.66233757522176,136,0,1,1,-90,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T13,2024-06-29,72,80,-4,50.8752795599158,227.18819114307337,112,1,0,1,-89,1,South,4,14,61,2024-09-26,94,47,44.10215414239989
T14,2024-05-01,58,19,3,49.02839326894345,210.30527995054118,112,1,0,1,-130,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-02,81,116,1,50.06664709571921,216.2258103778895,94,0,0,0,-129,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-03,24,68,24,49.996666056588474,224.1298169073612,122,0,0,0,-128,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-04,41,56,13,50.222683312495455,214.83894850368677,137,0,0,0,-127,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-05,22,80,-5,49.693917900755174,217.2722838043111,64,0,0,0,-126,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-06,26,82,39,50.619957487366946,209.53158682212367,98,1,1,2,-125,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-07,9,46,26,50.2965950545976,220.44375285889592,67,0,0,0,-124,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-08,81,43,2,50.1662115145598,228.72056712508007,120,0,0,0,-123,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-09,37,58,3,50.73412036475789,209.7598120940989,100,1,1,2,-122,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-10,24,27,6,49.3212672252371,206.92095479004658,80,1,1,2,-121,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-11,19,37,-2,50.64350483397078,205.55875967546498,56,1,1,2,-120,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-12,49,41,32,50.527713000400425,220.5632768306474,115,1,0,1,-119,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-13,93,107,11,49.483202552871525,227.25128442129736,144,1,0,1,-118,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-14,33,69,44,50.192285299099794,229.5832470888697,83,0,0,0,-117,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-15,77,69,44,49.8347832480122,212.3867548160517,52,0,0,0,-116,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-16,3,9,33,50.43072823045778,210.84569013522352,132,0,0,0,-115,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-17,73,8,21,50.018270825843196,205.57277929512185,53,0,1,1,-114,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-18,39,47,29,49.533589098867665,220.23703200585575,89,0,0,0,-113,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-19,45,77,7,49.719351122446135,227.48937373842733,148,0,0,0,-112,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-20,89,21,41,49.27410560565631,234.4884569328775,109,1,1,2,-111,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-21,87,68,14,50.703580677321085,202.10297591244012,106,1,1,2,-110,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-22,96,56,34,49.86242096972866,222.7719173653918,84,0,0,0,-109,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-23,4,89,5,50.44443219734729,206.96626769581584,59,0,1,1,-108,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-24,74,108,1,49.59288977548831,237.18598430805315,112,0,1,1,-107,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-25,56,97,44,49.89234087562539,222.15917948880323,88,0,0,0,-106,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-26,1,85,14,49.227931774238485,225.7563182827106,142,1,0,1,-105,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-27,48,51,27,49.916726958852614,221.1482927953621,67,0,0,0,-104,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-28,94,63,4,49.530226500830295,217.2804223572145,93,0,0,0,-103,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-29,96,15,32,49.29103096557472,235.08510247594006,143,1,1,2,-102,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-30,91,52,33,50.656371738646904,225.04218835923206,140,1,0,1,-101,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-05-31,26,25,1,49.27132293432076,210.40192161009736,87,1,0,1,-100,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-01,95,25,42,49.22500626105327,229.43681625495796,142,1,0,1,-99,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-02,50,38,-2,49.928000856392856,231.56384446595027,78,0,1,1,-98,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-03,94,101,40,49.043291122693965,203.67110425884704,131,1,1,2,-97,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-04,62,98,29,50.30037433289131,239.2993032240499,74,0,1,1,-96,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-05,1,81,38,50.18539213328575,233.00141276571202,58,0,1,1,-95,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-06,59,101,25,50.28217220716432,212.46611666618597,134,0,0,0,-94,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-07,60,84,39,50.39906851523105,212.27724291924932,75,0,0,0,-93,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-08,14,15,-5,49.023835965956486,205.58769490411754,96,1,1,2,-92,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-09,20,65,21,50.642518840745694,209.7862021841885,95,1,1,2,-91,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-10,71,7,27,50.10114126908273,207.69972602543308,70,0,1,1,-90,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-11,19,7,40,49.87608815181077,213.69580493183437,58,0,0,0,-89,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-12,25,9,23,50.45490478257224,234.78465830929048,86,0,1,1,-88,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-13,79,101,22,49.21898194510892,208.1141295491146,146,1,1,2,-87,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-14,90,87,7,49.05321673215537,229.40914072406383,92,1,0,1,-86,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-15,41,6,36,49.7049620938867,205.04440566714499,95,0,1,1,-85,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-16,72,116,21,50.92546516772228,225.13388470197776,101,1,0,1,-84,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-17,57,69,-4,49.14158287202235,226.41553009583302,51,1,0,1,-83,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-18,36,19,33,50.900614027472365,211.99753959192253,114,1,0,1,-82,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-19,93,104,41,50.57785404789776,230.9828833269746,137,1,1,2,-81,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-20,44,25,7,49.42342874429594,205.76960084472415,84,1,1,2,-80,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-21,78,15,9,50.36685883031454,223.74738479634934,128,0,0,0,-79,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-22,67,42,-1,49.810943352660836,239.36357855866058,131,0,1,1,-78,0,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-23,32,100,42,50.31312540479931,236.27942073752973,120,0,1,1,-77,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-24,19,113,30,49.38045586164027,220.83543130802718,109,1,0,1,-76,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-25,54,88,10,49.84588708748311,231.82313505030345,100,0,1,1,-75,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-26,52,99,30,49.17356590812998,209.47397882386184,131,1,1,2,-74,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-27,20,99,38,50.25746803011999,210.64405474149234,103,0,0,0,-73,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-28,16,79,25,49.281183836346734,216.99133366096746,98,1,0,1,-72,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T14,2024-06-29,58,96,29,49.45255466828761,205.27227319586717,100,1,1,2,-71,1,South,7,19,71,2024-09-08,61,39,15.556349186104045
T15,2024-05-01,40,82,31,50.634214198333524,217.93385882098534,78,1,0,1,69,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-02,80,105,26,50.881501718468925,206.99125139499736,94,1,1,2,70,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-03,48,32,30,49.13456922584303,210.71989067537513,106,1,0,1,71,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-04,78,92,-2,50.25350669708466,205.84386262165282,93,0,1,1,72,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-05,74,13,-3,49.81039428515066,223.8417438191059,113,0,0,0,73,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-06,19,57,42,50.9987006009444,208.45725031995644,117,1,1,2,74,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-07,96,91,31,49.16792512689345,230.80084913823316,54,1,1,2,75,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-08,2,89,24,49.18505710873344,215.97729116123418,52,1,0,1,76,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-09,24,50,7,50.812201857360854,205.50936395551236,136,1,1,2,77,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-10,63,30,38,50.573011427056244,209.7483284761737,126,1,1,2,78,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-11,57,105,38,50.22228304642249,239.34940134703032,138,0,1,1,79,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-12,54,66,7,49.06880641690692,225.39718920470975,73,1,0,1,80,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-13,42,59,43,50.773190883004794,216.4377020940044,115,1,0,1,81,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-14,99,103,40,50.28743961264989,211.0857740749344,143,0,0,0,82,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-15,29,7,28,49.32502213059491,238.38982885847878,69,1,1,2,83,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-16,71,82,17,50.890989721119,225.28480487662605,76,1,0,1,84,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-17,49,41,23,49.84537323931485,228.72272644803442,132,0,0,0,85,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-18,6,25,26,49.421526198859816,209.4688190341533,141,1,1,2,86,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-19,48,25,-1,49.51660085825518,234.680464276424,82,0,1,1,87,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-20,29,25,10,50.40416513376899,220.29559060340628,97,0,0,0,88,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-21,37,1,43,50.73791821004179,236.17811246249977,137,1,1,2,89,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-22,16,118,23,49.50068053476277,233.26898525220358,55,0,1,1,90,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-23,11,98,8,50.08588088897866,205.17522467866803,120,0,1,1,91,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-24,8,78,-4,50.70625634382047,237.34321824026756,107,1,1,2,92,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-25,2,105,0,49.71751152404255,225.2446811156894,68,0,0,0,93,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-26,93,67,-1,50.94568831732005,200.19473630622014,78,1,1,2,94,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-27,76,40,-4,49.04933990908098,216.2759372556251,73,1,0,1,95,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-28,45,28,29,50.27052997471816,201.66239393089035,144,0,1,1,96,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-29,42,79,4,49.207273452961594,228.09621463464808,51,1,0,1,97,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-30,77,24,42,49.089721115255436,224.90187961849128,139,1,0,1,98,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-05-31,37,86,15,50.62187038534522,216.01426507359324,119,1,0,1,99,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-01,16,39,-3,50.65106968304083,231.65242857250666,95,1,1,2,100,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-02,29,68,3,50.88175253498942,207.31572212274673,140,1,1,2,101,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-03,93,45,31,50.96572023571084,221.45881564753893,60,1,0,1,102,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-04,1,103,35,49.02874590355555,201.98050518809174,70,1,1,2,103,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-05,19,60,32,50.33466369933539,205.02328410840641,81,0,1,1,104,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-06,40,66,27,50.073051216786894,234.39762856733637,68,0,1,1,105,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-07,75,93,-1,50.169861787957444,210.6492600599524,106,0,0,0,106,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-08,2,52,14,50.00373906204901,218.1982751891095,82,0,0,0,107,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-09,75,76,39,49.00125503325691,238.5237652359121,145,1,1,2,108,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-10,46,43,3,49.20378350794311,200.63681069051194,99,1,1,2,109,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-11,35,112,-1,49.47136506915177,228.54641132448614,73,1,0,1,110,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-12,17,6,-2,50.187150508828594,205.08441963468096,65,0,1,1,111,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-13,13,78,43,49.15785971007683,207.66685275321097,72,1,1,2,112,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-14,80,57,8,50.05853489628718,223.3758368635783,102,0,0,0,113,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-15,32,102,34,49.807039984880426,213.331994394821,110,0,0,0,114,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-16,18,90,0,50.58791016943118,219.4593106292969,133,1,0,1,115,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-17,10,90,10,49.33771857873407,218.42691166619971,129,1,0,1,116,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-18,98,15,34,49.16402148241637,211.93972392299852,70,1,0,1,117,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-19,40,5,18,49.551897656314374,229.24041396557934,58,0,0,0,118,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-20,60,37,-3,49.97855852210321,211.44359688125041,104,0,0,0,119,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-21,78,108,20,50.636601018878764,227.3330545051092,120,1,0,1,120,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-22,30,87,25,49.56359470079298,210.7010812099337,63,0,0,0,121,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-23,62,117,21,49.75251865866085,236.93144084055743,131,0,1,1,122,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-24,36,25,3,50.317803613149714,239.56501276434932,69,0,1,1,123,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-25,91,98,37,50.99892136211935,232.0909478858991,149,1,1,2,124,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-26,18,11,9,49.569349477692924,215.03884887716558,128,0,0,0,125,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-27,83,14,-2,50.39876948197473,204.48046852272822,108,0,1,1,126,0,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-28,74,27,-4,49.21680074543325,235.0373208874482,67,1,1,2,127,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T15,2024-06-29,98,8,29,49.34976787238973,226.9057737410716,116,1,0,1,128,1,North,2,25,79,2024-02-22,23,25,36.796738985948195
T16,2024-05-01,77,55,22,50.35994342017875,208.11492703656938,59,0,1,1,-35,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-02,59,115,38,49.03170368446375,229.19694077143285,118,1,0,1,-34,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-03,77,71,3,49.4094389079,222.6607266235132,70,1,0,1,-33,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-04,97,5,16,49.02002082111827,235.29636745775156,61,1,1,2,-32,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-05,1,14,17,50.01550430372533,219.96434632430424,143,0,0,0,-31,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-06,5,26,12,49.18503324236619,204.03766502225596,83,1,1,2,-30,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-07,78,74,16,49.31170307310289,209.73770467061644,93,1,1,2,-29,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-08,92,41,22,49.96738164629359,212.62213897772443,141,0,0,0,-28,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-09,52,71,-2,49.70141957598417,230.91360333706012,98,0,1,1,-27,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-10,25,56,31,50.596907010102385,228.28913313341693,141,1,0,1,-26,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-11,91,77,44,50.911806344776366,202.81621449610057,74,1,1,2,-25,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-12,94,110,36,50.944158670949115,206.3663633597532,60,1,1,2,-24,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-13,86,6,17,50.83958514355887,203.79396773012624,68,1,1,2,-23,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-14,47,44,36,49.0211032736318,203.65705075446837,74,1,1,2,-22,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-15,78,79,21,49.036162184411374,216.01319473643034,68,1,0,1,-21,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-16,32,111,4,49.945981187396306,220.78740124601507,131,0,0,0,-20,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-17,1,75,0,49.194753458216006,212.12263044700407,142,1,0,1,-19,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-18,92,96,4,50.18173253479023,226.10912495108897,109,0,0,0,-18,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-19,5,107,34,50.607719772497646,220.35541020696982,50,1,0,1,-17,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-20,68,16,2,50.93318154044663,218.0886040040687,136,1,0,1,-16,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-21,70,78,14,50.39667594255881,211.7517788261731,111,0,0,0,-15,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-22,10,47,2,49.04340019055108,225.24752312240284,95,1,0,1,-14,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-23,53,36,21,49.027027284612366,214.51463267980415,128,1,0,1,-13,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-24,51,117,10,49.63290915306692,213.6874562303463,142,0,0,0,-12,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-25,57,84,-1,49.05859888620684,224.72411862246787,62,1,0,1,-11,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-26,9,72,43,49.630832782517366,227.30397119125223,59,0,0,0,-10,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-27,48,88,5,49.77273627427361,210.69034740588248,102,0,0,0,-9,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-28,55,117,-2,50.80062447914898,226.59271962865083,84,1,0,1,-8,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-29,30,101,37,50.61152783658666,233.00994666608725,56,1,1,2,-7,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-30,11,6,33,50.84154169927215,238.7367652200163,122,1,1,2,-6,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-05-31,76,54,30,50.69696441986748,236.24076284177454,51,1,1,2,-5,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-01,26,14,25,50.00702702259599,202.40434224313583,91,0,1,1,-4,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-02,72,22,2,50.212772233966106,227.09853416959893,74,0,0,0,-3,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-03,88,114,29,50.78411772041939,229.31509811535594,145,1,0,1,-2,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-04,38,36,44,49.85358074438784,225.94940555502936,101,0,0,0,-1,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-05,26,111,2,49.88120622811835,234.27800519477552,113,0,1,1,0,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-06,92,113,14,50.92043614476565,226.4134332205651,57,1,0,1,1,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-07,89,30,38,49.410440174588146,207.58076172949507,128,1,1,2,2,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-08,41,47,6,50.54985694461191,229.41004865227174,128,1,0,1,3,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-09,34,97,32,50.173496237934685,204.11620353368002,118,0,1,1,4,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-10,7,88,26,49.985792571169206,207.23498097701346,80,0,1,1,5,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-11,4,22,3,50.90884556064215,234.96675685928273,103,1,1,2,6,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-12,63,7,14,49.06497319338033,223.81107364416218,99,1,0,1,7,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-13,70,112,17,50.813306593903995,207.64968516304486,138,1,1,2,8,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-14,37,83,28,50.96379428007049,227.64423480215405,79,1,0,1,9,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-15,99,62,17,49.43936426675165,217.96333570704454,119,1,0,1,10,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-16,61,46,28,50.507536404090104,224.88036755235922,103,1,0,1,11,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-17,52,114,13,50.940877097768194,204.49543729166103,67,1,1,2,12,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-18,42,38,43,49.55390923624922,202.63192871180956,120,0,1,1,13,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-19,36,115,18,49.82266058066247,205.80900079660995,130,0,1,1,14,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-20,70,96,1,49.94890635968905,200.39876938938073,61,0,1,1,15,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-21,12,22,13,50.366351126479636,202.09331429202652,129,0,1,1,16,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-22,33,70,5,50.01695807061605,209.31607354597926,62,0,1,1,17,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-23,33,102,-2,49.423596299763005,231.70159070485346,65,1,1,2,18,1,South,9,29,59,2024-06-05,14,44,36.49657518178932
T16,2024-06-24,36,80,15,49.0496344228903,233.40976240635462,57,1,1,2,19,0,South,9,29,59,2024-06-05,14,44,36.49657518178932
